Indexcd,Idxtrd01,Idxtrd02,Idxtrd03,Idxtrd04,Idxtrd05,Idxtrd06,Idxtrd07,Idxtrd08
300,2015/1/5,3566.09,3669.04,3551.51,3641.54,4511980.98,51984981.74,3.0516
300,2015/1/6,3608.43,3683.23,3587.23,3641.06,4209621.85,49852958.83,-0.0132
300,2015/1/7,3620.92,3671.19,3601.7,3643.79,3201912.32,39873172.05,0.075
300,2015/1/8,3650.07,3659.95,3552.1,3559.26,2950030.45,35583196.73,-2.3199
300,2015/1/9,3547.57,3689.75,3536.4,3546.72,3499826.72,43021059.23,-0.3522
300,2015/1/12,3531.52,3560.53,3461.32,3513.58,2665671.75,33425713.31,-0.9346
300,2015/1/13,3506.45,3550.16,3494.77,3514.04,1871539.65,25079667.61,0.0132
300,2015/1/14,3522.91,3547.24,3471.56,3502.42,1960125.1,24128583.75,-0.3306
300,2015/1/15,3501.72,3604.12,3482.27,3604.12,2378123.38,30344535.11,2.9036
300,2015/1/16,3616.25,3662.16,3601.26,3635.15,2826816.14,35556871.07,0.8608
300,2015/1/19,3414.01,3497.25,3330.98,3355.16,3295052.75,36601753.21,-7.7023
300,2015/1/20,3336.79,3419.2,3325.68,3396.22,2978432.32,38191790.38,1.224
300,2015/1/21,3420.49,3557.79,3409.43,3548.89,3379282.1,42543370.43,4.4951
300,2015/1/22,3551.05,3576.76,3520.05,3567.61,2688535.99,34502604.1,0.5277
300,2015/1/23,3582.09,3627.81,3548.63,3571.73,2801721.72,36183554.64,0.1155
300,2015/1/26,3580.12,3611.62,3559.38,3607.99,2397662.03,30958571.01,1.015
300,2015/1/27,3614.04,3616.26,3510.02,3574.93,2876691.79,35754824.96,-0.9161
300,2015/1/28,3547.24,3583.31,3512.39,3525.32,2162202.14,27874916.49,-1.3877
300,2015/1/29,3474.92,3505.58,3453.9,3481.8,2116188.6,25189792.64,-1.2346
300,2015/1/30,3496.89,3514.22,3431.94,3434.39,1964791.57,23742079.39,-1.3616
300,2015/2/2,3360.19,3407.26,3347.09,3353.96,1951836.99,22483776.99,-2.3419
300,2015/2/3,3388.6,3441.71,3360.72,3437.45,1928460.96,24110002.32,2.4891
300,2015/2/4,3446.14,3476.82,3399.57,3401.77,1913043.49,24403429.72,-1.0379
300,2015/2/5,3487.95,3487.95,3366.86,3366.95,2504306.09,31152366.92,-1.0236
300,2015/2/6,3352.33,3374.05,3285.94,3312.42,1926641.86,22143318.34,-1.6194
300,2015/2/9,3305.73,3376.53,3298.6,3345.92,1723538.2,22076652.5,1.0114
300,2015/2/10,3345.08,3407.18,3339.55,3406.94,1593090.88,19912068.07,1.8238
300,2015/2/11,3415.98,3445.66,3412.14,3434.12,1446137.72,18597921.97,0.7978
300,2015/2/12,3435.36,3453.58,3405.63,3442.87,1560816.91,19128587.35,0.2548
300,2015/2/13,3458.83,3509.51,3452.08,3469.83,2010899.71,24707615.33,0.7829
300,2015/2/16,3473.29,3504.48,3466.61,3499.48,1656413.43,22279972.12,0.8547
300,2015/2/17,3511.54,3536.82,3511.09,3522.32,1653283.13,21445726.79,0.6526
300,2015/2/25,3529.55,3529.55,3463.96,3478.73,1655393.51,21173905.93,-1.2376
300,2015/2/26,3473.71,3569.33,3456.87,3566.3,2293284.38,27980907.52,2.5172
300,2015/2/27,3565.23,3594.81,3560.46,3572.84,2227864.38,27186194.46,0.1836
300,2015/3/2,3603.45,3608.69,3566.53,3601.27,2481761.25,32516489.71,0.7955
300,2015/3/3,3579.32,3579.32,3504.2,3507.9,2618664.89,33570011.82,-2.5926
300,2015/3/4,3514.67,3540.91,3497.17,3530.82,1996639.81,25746879.1,0.6534
300,2015/3/5,3513.25,3517.08,3467.68,3496.34,2175088.05,27903059.24,-0.9765
300,2015/3/6,3501.18,3516.24,3472.39,3478.52,1815180.54,23346824.48,-0.5098
300,2015/3/9,3449.7,3546.71,3417.49,3537.75,2339404.11,27786047.16,1.7027
300,2015/3/10,3523.64,3551.21,3511.99,3520.61,1942676.57,24536662.59,-0.4845
300,2015/3/11,3524.58,3568.92,3512.22,3524.65,1889478.25,23577275.55,0.1148
300,2015/3/12,3557.69,3603.34,3536.53,3592.84,2656646.25,32214124.93,1.9347
300,2015/3/13,3604.67,3641.39,3594.74,3617.66,2468647.68,29729851.65,0.6906
300,2015/3/16,3641.77,3705.74,3621.12,3705.67,2754383.07,35849757.02,2.4329
300,2015/3/17,3733.96,3762.58,3716.81,3757.12,3716256.66,45500382.59,1.3884
300,2015/3/18,3769.09,3846.06,3763.85,3846.06,4151900.11,48446552.92,2.3671
300,2015/3/19,3851.25,3859.13,3809.71,3839.74,3915476.3,46321282.16,-0.1642
300,2015/3/20,3852.49,3916.86,3832.42,3892.57,4018175.52,54446837.43,1.376
300,2015/3/23,3923.08,3972.3,3922.21,3972.06,3911199.22,51976022.07,2.042
300,2015/3/24,3980.07,3989.86,3883.78,3973.05,4685813.12,59106680.06,0.0248
300,2015/3/25,3961.58,3980.72,3913.99,3940.41,3799688.51,50173389.17,-0.8214
300,2015/3/26,3921.75,3992,3892.88,3950,3467563.15,46853849.08,0.2433
300,2015/3/27,3957.54,3993.03,3932.87,3971.7,2987560.64,39313234.76,0.5493
300,2015/3/30,3999.02,4101.65,3999.02,4088.18,4282970.2,54621107.89,2.9328
300,2015/3/31,4138.89,4166.02,4037.77,4051.2,4360656.35,59812173.26,-0.9044
300,2015/4/1,4057.5,4139.5,4046.94,4123.9,3295128.53,46659690.47,1.7943
300,2015/4/2,4149.95,4156.84,4068.65,4124.78,3390704.87,47661783.77,0.0214
300,2015/4/3,4104.67,4170.56,4092.38,4170.54,3213037.66,46696560.06,1.1094
300,2015/4/7,4213.89,4260.47,4197.02,4260.04,4153626.54,56464632.37,2.1461
300,2015/4/8,4277.45,4304.78,4204.83,4295.8,4586767.15,65830806.28,0.8394
300,2015/4/9,4316.96,4332.17,4212.61,4262.14,4396999.02,65041915.15,-0.7837
300,2015/4/10,4249.38,4351.69,4231.2,4344.42,3481901.7,50935429.12,1.9304
300,2015/4/13,4394.05,4432.02,4361.59,4421.07,4341530.36,59851813.99,1.7645
300,2015/4/14,4432.13,4474.35,4385.91,4438.18,4344321.26,60212744.19,0.387
300,2015/4/15,4439.31,4476,4379.61,4380.51,4721541.31,59682287.56,-1.2994
300,2015/4/16,4355.49,4513.77,4335.63,4513.55,4226037.48,56472284.41,3.0369
300,2015/4/17,4578.68,4630.27,4553.9,4596.14,5528026.63,73395361.01,1.8298
300,2015/4/20,4615.03,4671.17,4492.6,4521.92,6864390.75,93926490.41,-1.6148
300,2015/4/21,4520.46,4620.06,4504.56,4619.16,4903149.91,68536502.79,2.1505
300,2015/4/22,4637.06,4740.93,4632.59,4739.81,5162137.92,76992480.39,2.6119
300,2015/4/23,4764.48,4782.04,4693.97,4740.89,4974309.54,75225823.62,0.0227
300,2015/4/24,4682.63,4730.43,4618.32,4702.64,4801529.36,72127309.75,-0.8068
300,2015/4/27,4753.87,4810.49,4735.31,4807.59,5130765.48,76591040.23,2.2317
300,2015/4/28,4811.32,4839.08,4703.57,4741.86,6086385.45,86034987.53,-1.3672
300,2015/4/29,4722.9,4797.93,4695.79,4774.33,3950569.8,60167635.06,0.6846
300,2015/4/30,4788.41,4818.73,4749.49,4749.89,3997274.44,61251141.52,-0.5119
300,2015/5/4,4757.64,4795.92,4699.4,4787.74,3778438.53,56545337.36,0.797
300,2015/5/5,4785.19,4785.19,4572.98,4596.84,4604196.26,66002021.85,-3.9874
300,2015/5/6,4626.23,4700.91,4511.76,4553.33,3760737.02,58603398.74,-0.9465
300,2015/5/7,4520.82,4546.34,4467.46,4470.09,2977592.03,42718995.32,-1.8281
300,2015/5/8,4515.55,4559.06,4445.59,4558.4,3024079.67,45209069.49,1.9757
300,2015/5/11,4582.09,4690.95,4535.15,4690.53,3738384.2,58326040.88,2.8986
300,2015/5/12,4692.12,4748,4660.02,4747.42,3770538.91,60712329.99,1.2128
300,2015/5/13,4746.71,4758,4678.85,4718.44,3707304.24,59047984.78,-0.6105
300,2015/5/14,4717.96,4735.28,4670.17,4700.78,3377251.52,51321965.56,-0.3742
300,2015/5/15,4690.76,4690.76,4592.05,4617.47,3284311.66,50669501.02,-1.7722
300,2015/5/18,4582.06,4623.38,4565.06,4575.14,2691804.89,43408312.94,-0.9167
300,2015/5/19,4577.64,4740.01,4577.64,4731.22,3147859.52,52423216.01,3.4115
300,2015/5/20,4751.57,4843.1,4745.21,4754.92,3631807.48,58995627.3,0.5009
300,2015/5/21,4768.69,4841.62,4746.03,4840.98,3050545.37,50534610.55,1.8099
300,2015/5/22,4895.93,4951.99,4870.6,4951.34,4558467.18,71912995.32,2.2797
300,2015/5/25,4949.11,5099.84,4949.11,5099.5,4657365.9,75708582.59,2.9923
300,2015/5/26,5140.8,5199.3,5063.15,5198.92,4879493.59,80229584.35,1.9497
300,2015/5/27,5216.17,5226.84,5126.86,5181.43,4707987.3,77782630.91,-0.3363
300,2015/5/28,5174.1,5213.18,4831.33,4834.01,5718290.47,87320736.37,-6.7052
300,2015/5/29,4839.53,4924.3,4665.52,4840.83,4278788.59,63600815.26,0.1411
300,2015/6/1,4862.76,5079.32,4835.77,5076.18,4175037.41,63784368.15,4.8618
300,2015/6/2,5091.27,5162.56,5047.08,5161.87,4129731.96,65845285.97,1.6881
300,2015/6/3,5176.6,5186.97,5059.5,5143.59,4142582.7,67205653.22,-0.3541
300,2015/6/4,5156.01,5194.23,4863.47,5181.42,4827672.68,73517066.94,0.7354
300,2015/6/5,5254.91,5288.34,5104.18,5230.55,5459611.96,85522440.31,0.9483
300,2015/6/8,5259.41,5370.61,5202.6,5353.75,6373132.37,94949801.4,2.3554
300,2015/6/9,5379.47,5380.43,5251.21,5317.46,5704272.63,87143181.96,-0.6778
300,2015/6/10,5254.3,5374.83,5209.68,5309.11,4421656.76,71150925.68,-0.157
300,2015/6/11,5305.14,5329.3,5248.16,5306.59,3923387.55,66058486.8,-0.0475
300,2015/6/12,5329.28,5351.65,5283.09,5335.12,4301313.86,69421317.33,0.5375
300,2015/6/15,5354.01,5362.45,5207.31,5221.17,4757457.03,76623773.02,-2.1358
300,2015/6/16,5165.03,5204.3,5015.27,5064.82,4116756.38,65152253.22,-2.9945
300,2015/6/17,5072.31,5158.37,4949.29,5138.83,3971241.87,58986836.64,1.4613
300,2015/6/18,5107.7,5121.22,4926.43,4930.55,3643958.14,55564675.57,-4.0531
300,2015/6/19,4847.06,4910.45,4634.69,4637.05,3581047.44,51960957.5,-5.9526
300,2015/6/23,4641.43,4786.96,4455.33,4786.09,3650879.44,53698411.3,3.2141
300,2015/6/24,4811.6,4883.73,4744.31,4880.13,4346387.23,61537408.59,1.9648
300,2015/6/25,4906.24,4919.26,4667.22,4706.52,4461359.82,64024640.14,-3.5575
300,2015/6/26,4573.87,4650.19,4278.68,4336.2,4466397.9,61295947.87,-7.8683
300,2015/6/29,4446.84,4451.17,4000.93,4191.55,5256624.82,70401454.88,-3.3358
300,2015/6/30,4161.07,4475.77,4016.01,4473,5270452.8,71604582.47,6.7147
300,2015/7/1,4408.98,4526.13,4235.7,4253.02,4317214.11,62333059.69,-4.9179
300,2015/7/2,4287.73,4312.19,4000.06,4108,4570621.94,59350668.55,-3.4099
300,2015/7/3,4017.2,4164.63,3785.9,3885.92,4293008.5,53821686.97,-5.406
300,2015/7/6,4218.27,4218.27,3832.47,3998.54,6480945.3,77955804.44,2.8982
300,2015/7/7,3877.85,3960.64,3743.62,3928,6793850.07,79596264.45,-1.764
300,2015/7/8,3651.06,3762.62,3612.25,3663.04,5814670.97,64012239.89,-6.7455
300,2015/7/9,3621.68,3930.26,3537.83,3897.63,5038706.1,56474404.34,6.4042
300,2015/7/10,3916.27,4179.11,3887.55,4106.56,5007018.02,62907951.3,5.3604
300,2015/7/13,4132.23,4278.16,4072.43,4211.81,5020921.86,65925172.42,2.5631
300,2015/7/14,4178.63,4258.51,4062.5,4112.15,4544220.09,59752126.25,-2.3663
300,2015/7/15,4068.88,4114.24,3899.51,3966.76,4219563.67,51406453.23,-3.5356
300,2015/7/16,3949.64,4067.02,3856.32,3997.36,3305313.45,41005089.46,0.7713
300,2015/7/17,4023.76,4190.19,4000.23,4151.5,3311071.31,43559710.37,3.856
300,2015/7/20,4157.06,4221.69,4106.39,4160.61,3526734.72,48349389.47,0.2196
300,2015/7/21,4109.76,4201.48,4081.7,4166.01,3183749.45,43169584.38,0.1296
300,2015/7/22,4148.56,4187.43,4094.71,4157.16,3189459.97,44183250.52,-0.2123
300,2015/7/23,4158.93,4262.06,4148.82,4250.81,3544717.59,48397222,2.2526
300,2015/7/24,4255.2,4299.65,4154.62,4176.28,3920453.73,53590164.72,-1.7532
300,2015/7/27,4097.8,4156.31,3817.17,3818.73,3650545.11,47795201.08,-8.5614
300,2015/7/28,3690.97,3883.45,3627.42,3811.09,3835272.16,48265454.33,-0.2
300,2015/7/29,3839.96,3934,3769.19,3930.38,2769728.45,37228786.81,3.13
300,2015/7/30,3915.78,3968.53,3802.88,3815.41,2715486.65,37635117.06,-2.9251
300,2015/7/31,3777.16,3863.62,3757.99,3816.7,2223767.67,29931254.38,0.0337
300,2015/8/3,3766.07,3829.24,3742.58,3829.24,2458050.3,30963129.77,0.3285
300,2015/8/4,3827.37,3948.45,3801.03,3948.16,2202365.56,28875650.33,3.1056
300,2015/8/5,3937.62,3962.28,3858.66,3866.9,2004842.69,27269351.4,-2.058
300,2015/8/6,3802.93,3888.69,3793.24,3831.85,1472786.94,19553236.38,-0.9064
300,2015/8/7,3866.43,3926.65,3857.91,3906.95,1833491.53,24654611.91,1.9597
300,2015/8/10,3947.47,4101.73,3932.84,4084.37,3067805.4,40170202.06,4.5411
300,2015/8/11,4083.59,4110.13,4042,4066.67,3220341.91,41699654.12,-0.4333
300,2015/8/12,4025.67,4078.03,4015.36,4016.13,2551461.96,33979936.49,-1.2429
300,2015/8/13,4010.01,4075.7,3967.82,4075.46,2428369.79,31988760.3,1.4775
300,2015/8/14,4097.92,4113.16,4056.73,4073.54,2533929.96,34007681.33,-0.0472
300,2015/8/17,4058.11,4081.77,4009.99,4077.87,2569396.38,33683056.3,0.1063
300,2015/8/18,4084.31,4103.05,3816.55,3825.41,3198810.7,42492418.44,-6.191
300,2015/8/19,3748.27,3898.74,3668.19,3886.14,2690498.39,34092347.09,1.5874
300,2015/8/20,3848.4,3880.82,3761.45,3761.45,2121679.65,27057669.88,-3.2084
300,2015/8/21,3714.29,3757.78,3578.18,3589.54,2179864.03,26749842.64,-4.5705
300,2015/8/24,3454.6,3468.15,3266.55,3275.53,2554366.52,27312422.82,-8.7477
300,2015/8/25,3070.01,3200.11,3019.56,3042.93,2760813.06,28116033.37,-7.1013
300,2015/8/26,3062.57,3192.93,2952.01,3025.69,3082706.23,31218824.87,-0.5664
300,2015/8/27,3092.81,3206.72,3028.4,3205.64,2672949.3,27876998.34,5.9473
300,2015/8/28,3246.24,3353.24,3223.62,3342.29,2994984.26,31876348.27,4.2627
300,2015/8/31,3307.4,3368.28,3205.54,3366.54,2802504.03,30661089.11,0.7256
300,2015/9/1,3296.53,3370.5,3190.58,3362.08,3524585.28,35138782.83,-0.1323
300,2015/9/2,3220.85,3387.02,3213.64,3365.83,3477894.12,34898638.93,0.1115
300,2015/9/7,3347.29,3422.23,3240.24,3250.49,2042244.31,22175679.03,-3.427
300,2015/9/8,3221.79,3340.22,3170.81,3334.02,1545996.31,16829475,2.57
300,2015/9/9,3344.82,3426.65,3330.29,3399.31,2204674.21,25881579.5,1.9581
300,2015/9/10,3349.28,3398.32,3337.31,3357.56,1448829.71,16810826.97,-1.228
300,2015/9/11,3349.88,3383.13,3315.48,3347.19,1085475.08,13026241.09,-0.3089
300,2015/9/14,3367.64,3373.92,3187.57,3281.13,2054572.51,22616855.01,-1.9735
300,2015/9/15,3208.74,3240.08,3131.98,3152.23,1435556.41,14598921.38,-3.9285
300,2015/9/16,3149.16,3345.92,3131.37,3309.25,1597099.94,16826984.03,4.9811
300,2015/9/17,3287.66,3354.91,3237,3237,1694018.81,19027018.14,-2.1832
300,2015/9/18,3254.44,3280.88,3227.83,3251.27,1069034.81,12175253.17,0.441
300,2015/9/21,3222.6,3312.55,3211.93,3308.25,1227886.68,14532301.82,1.7524
300,2015/9/22,3312.37,3371.41,3303.18,3339.03,1462219.85,17249286.26,0.9305
300,2015/9/23,3290.07,3315.94,3253.33,3263.03,1231714.39,13688597.57,-2.2762
300,2015/9/24,3278.9,3300.86,3255.9,3285,1020112.38,12082064.25,0.6733
300,2015/9/25,3272.67,3290.86,3201.91,3231.95,1214192.78,13760216.88,-1.6149
300,2015/9/28,3226.61,3246.55,3186.51,3242.75,742194.68,8800746.7,0.3342
300,2015/9/29,3197.22,3208.42,3159.04,3178.85,871506.33,9669151,-1.9705
300,2015/9/30,3195.9,3223.91,3186.77,3202.95,785593.49,9588159.87,0.7579
300,2015/10/8,3324.98,3337.33,3294.61,3296.48,1320817.68,16412060.14,2.9202
300,2015/10/9,3302.36,3352.38,3293.97,3340.12,1243525,14473134.32,1.3237
300,2015/10/12,3351.14,3486.63,3347.25,3447.69,2214004.68,26370646.85,3.2208
300,2015/10/13,3422.48,3452.05,3413.97,3445.04,1454337.86,17497893.8,-0.0769
300,2015/10/14,3431.14,3458.7,3403.23,3406.11,1521739.38,17459925.57,-1.1301
300,2015/10/15,3403.39,3486.82,3402.32,3486.82,1711582.99,20188188.04,2.3694
300,2015/10/16,3508.52,3537.54,3487.1,3534.07,2089647.09,25221149.14,1.3551
300,2015/10/19,3548.95,3573,3502.51,3534.18,2076067.44,25489098.51,0.0033
300,2015/10/20,3527.88,3577.8,3510.44,3577.7,1790251.08,22652557.72,1.2314
300,2015/10/21,3580.84,3601.24,3417.41,3473.25,2820760.5,32688698.58,-2.9194
300,2015/10/22,3453.2,3530.77,3442.31,3524.53,1843055.8,22358360.65,1.4764
300,2015/10/23,3536.84,3581.84,3515.82,3571.24,1982944.78,24705968.52,1.3252
300,2015/10/26,3614.7,3620.76,3561.19,3589.26,2042488.63,27048975.91,0.5046
300,2015/10/27,3569.45,3601.05,3486.1,3592.88,1920561.4,23904253.85,0.1008
300,2015/10/28,3575.81,3598.17,3517.21,3524.92,1709770.98,21330302.38,-1.8915
300,2015/10/29,3539.98,3561.81,3507.97,3533.31,1270104.46,16105188.58,0.2379
300,2015/10/30,3530.22,3574.47,3497.57,3534.08,1391419.14,18331714.95,0.0218
300,2015/11/2,3489.23,3543.45,3474.71,3475.96,1300025.68,16745510.19,-1.6445
300,2015/11/3,3484.72,3501.7,3452.62,3465.49,1014018.76,13223150.26,-0.3012
300,2015/11/4,3477.16,3628.54,3477.16,3628.54,2054238.65,26695589,4.7048
300,2015/11/5,3630.78,3781.41,3627.3,3705.97,3980465.68,49513817.15,2.134
300,2015/11/6,3698.34,3801.71,3694.66,3793.37,2987530.76,38977944.67,2.3585
300,2015/11/9,3796.38,3891.77,3796.38,3840.36,3568048.23,46316170.76,1.2385
300,2015/11/10,3806.67,3876.49,3798.82,3833.24,2865196.03,38091062.94,-0.1853
300,2015/11/11,3828.45,3843.11,3781.41,3833.65,2322342.96,30700833.61,0.0106
300,2015/11/12,3841.74,3843.9,3771.27,3795.32,2175376.47,30244679.19,-0.9996
300,2015/11/13,3756.2,3793.71,3727.59,3746.24,2034898.91,28196112.95,-1.2932
300,2015/11/16,3682.74,3764.41,3680.07,3764.13,1616909.01,22748371.16,0.4774
300,2015/11/17,3790.43,3852.77,3750.16,3758.39,2485330.71,36513859.84,-0.1525
300,2015/11/18,3760.46,3771.85,3706.31,3715.58,1856894.95,25413795.33,-1.139
300,2015/11/19,3725.62,3775.23,3714.68,3774.97,1546319.89,20455760.7,1.5984
300,2015/11/20,3778.88,3793.55,3757.03,3774.38,1869516.89,24229508.98,-0.0155
300,2015/11/23,3774.44,3802.85,3743.41,3753.34,1756268.12,23464097.96,-0.5577
300,2015/11/24,3745.76,3754.17,3702.74,3753.89,1433832.83,19249509.51,0.0148
300,2015/11/25,3747.76,3781.86,3735.72,3781.61,1519449.41,21512504.8,0.7384
300,2015/11/26,3795.25,3805.84,3756.82,3759.43,1735254.68,23979720.56,-0.5865
300,2015/11/27,3739.1,3742.74,3534.39,3556.99,2089393.58,26975816.85,-5.3848
300,2015/11/30,3554.89,3587.97,3455.07,3566.41,1732011.63,22009828.78,0.2648
300,2015/12/1,3562.32,3617.31,3536.12,3591.7,1365365.54,17659880.56,0.7089
300,2015/12/2,3587.76,3725.85,3573.4,3721.96,2135388.65,26093869.26,3.6267
300,2015/12/3,3709.55,3758.45,3693.14,3749.3,1977621.26,23669898.74,0.7347
300,2015/12/4,3719.73,3726.12,3667.29,3677.59,1511995.22,19645559.78,-1.9125
300,2015/12/7,3681.58,3699.34,3658.58,3687.61,1138831.5,16122005.98,0.2723
300,2015/12/8,3668.84,3668.84,3619.45,3623.02,1257810.83,16331722.92,-1.7515
300,2015/12/9,3613.42,3655.16,3611.49,3635.94,1133254.22,15431999.21,0.3566
300,2015/12/10,3634.37,3678.32,3615.99,3623.08,1202156.25,16862218.83,-0.3535
300,2015/12/11,3605.37,3630.74,3578.15,3608.06,1103224.81,14524864.02,-0.4147
300,2015/12/14,3573.88,3712.5,3571,3711.32,1517691.19,20329151.33,2.862
300,2015/12/15,3707.73,3717.36,3679.23,3694.39,1264817.1,18679546.17,-0.4563
300,2015/12/16,3703.95,3713.09,3677.45,3685.44,1113427.23,16011824.32,-0.2422
300,2015/12/17,3712.78,3768.84,3709.85,3755.89,1779240.75,24254382.34,1.9115
300,2015/12/18,3754.96,3810.22,3750.93,3767.91,1734659.8,23228145.82,0.3202
300,2015/12/21,3762.1,3877.82,3759.99,3865.97,2174352.75,28990528.92,2.6023
300,2015/12/22,3872.1,3880.47,3841.59,3876.73,1803036.61,24379736.67,0.2785
300,2015/12/23,3877.87,3926.69,3862.97,3866.38,2070171.47,29471077.02,-0.267
300,2015/12/24,3858.14,3867.68,3787.08,3829.4,1471813.97,20368354.36,-0.9564
300,2015/12/25,3832.09,3848.03,3813.2,3838.2,1196240.13,16331451.14,0.2298
300,2015/12/28,3847.53,3853.39,3727.63,3727.63,1539884.4,21002602.05,-2.8808
300,2015/12/29,3723.05,3762.05,3710.48,3761.88,1018855.55,14040505.47,0.9186
300,2015/12/30,3762.91,3765.66,3726.28,3765.18,1056299.55,15574409.93,0.0877
300,2015/12/31,3760.9,3772.62,3727.33,3731.01,1018735.56,14504369.62,-0.9075
300,2016/1/4,3725.86,3726.25,3468.95,3469.07,1153706.74,14596820.61,-7.0206
300,2016/1/5,3382.18,3518.22,3377.28,3478.78,1621169.84,19601708.59,0.28
300,2016/1/6,3482.41,3543.74,3468.47,3539.81,1459661.44,16094719.84,1.7543
300,2016/1/7,3481.15,3481.15,3284.74,3294.38,441026.41,4713079.56,-6.9333
300,2016/1/8,3371.87,3418.85,3237.93,3361.56,1859594.51,20349886.83,2.0392
300,2016/1/11,3303.13,3342.48,3192.45,3192.45,1746383.87,18446405.02,-5.0308
300,2016/1/12,3214.82,3242.25,3174.55,3215.71,1282257.96,14204890.97,0.7286
300,2016/1/13,3240.48,3257.3,3155.88,3155.88,1206664.94,13088608.24,-1.8606
300,2016/1/14,3076.65,3226.66,3072.04,3221.57,1345376.71,14477158.06,2.0816
300,2016/1/15,3200.89,3216.8,3101.05,3118.73,1246017.79,13188273.73,-3.1923
300,2016/1/18,3068.24,3165.62,3066.73,3130.73,1011283.86,10945828.78,0.3847
300,2016/1/19,3132.71,3227.91,3119.22,3223.13,1276538.93,14290768.63,2.9513
300,2016/1/20,3204.22,3225.95,3154.43,3174.38,1306505.04,14331333.72,-1.5124
300,2016/1/21,3136.38,3202.54,3081.35,3081.35,1111897.33,12185619.54,-2.9307
300,2016/1/22,3114.9,3132.17,3053.96,3113.46,899510.87,9688567.38,1.0423
300,2016/1/25,3129.03,3149.33,3105.1,3128.89,815400.61,8577789.14,0.4954
300,2016/1/26,3099.6,3106.53,2934.65,2940.51,1269339.21,12725065.25,-6.0206
300,2016/1/27,2953.18,2963.54,2839.29,2930.35,1322293.66,12699767.08,-0.3454
300,2016/1/28,2909.33,2941.89,2841.84,2853.76,992227.56,9566387.49,-2.6139
300,2016/1/29,2855.6,2965.31,2854.37,2946.09,1133042.59,10946235.67,3.2355
300,2016/2/1,2939.04,2944.52,2869.56,2901.05,867953.42,8293145.35,-1.5289
300,2016/2/2,2901.53,2972.43,2901.51,2961.33,886019.63,8874023.04,2.0781
300,2016/2/3,2931.29,2954.71,2909.9,2948.64,773890,7481709.23,-0.4287
300,2016/2/4,2960.33,2999.21,2960.21,2984.76,917797.24,9155034.69,1.225
300,2016/2/5,2982.06,2988.36,2962.85,2963.79,768508.08,7744322.23,-0.7026
300,2016/2/15,2888.43,2961.49,2886.02,2946.71,729194.34,7128504.91,-0.5764
300,2016/2/16,2962.19,3042.09,2962.19,3037.04,1125796.43,11230049.23,3.0654
300,2016/2/17,3034.09,3065.79,3027.05,3063.32,1282916.07,12227934.02,0.8655
300,2016/2/18,3079.53,3093.51,3049.84,3053.7,1244014.64,12261861.22,-0.3141
300,2016/2/19,3047.94,3065.97,3032.63,3051.59,873380.12,9084934.18,-0.0692
300,2016/2/22,3083.93,3128.21,3071.33,3118.87,1409469.68,14168408.06,2.2049
300,2016/2/23,3117.2,3119.22,3061.43,3089.36,1125673.91,11747646.91,-0.946
300,2016/2/24,3077.61,3109.55,3055.25,3109.55,1117826.5,11291860.75,0.6533
300,2016/2/25,3104.41,3104.44,2905.46,2918.75,1578297.52,15349300.82,-6.1358
300,2016/2/26,2942.1,2964.39,2902.95,2948.03,1069497.29,10253157.19,1.0032
300,2016/2/29,2939.58,2939.88,2821.22,2877.47,1293410.2,11844082.96,-2.3936
300,2016/3/1,2881.34,2950.44,2863.32,2930.69,1160459.18,11049103.78,1.8498
300,2016/3/2,2933.92,3054.72,2933.12,3051.33,1759723.47,16402516.15,4.1164
300,2016/3/3,3050.39,3078.44,3040.25,3058.42,1731057.44,16550908.77,0.2323
300,2016/3/4,3047.54,3101.66,3032.42,3093.89,2191725.34,20552047.55,1.1597
300,2016/3/7,3109,3130.9,3083.58,3104.84,1324620.37,12779034.45,0.3539
300,2016/3/8,3100.15,3109.25,3001.83,3107.67,1362357.42,12875848.81,0.0912
300,2016/3/9,3045.92,3072.92,3020.13,3071.91,1114662.45,10629865.28,-1.1509
300,2016/3/10,3056.21,3074.16,3012.69,3013.15,760721.97,7818046.86,-1.9129
300,2016/3/11,2990.21,3026.44,2982.17,3018.28,733335.64,7436729.65,0.1705
300,2016/3/14,3039.57,3106.8,3034,3065.69,1171086.55,12353909.47,1.5706
300,2016/3/15,3061.34,3077.09,3028.58,3074.78,983119.41,10130284.57,0.2965
300,2016/3/16,3068.87,3100.35,3064.52,3090.03,1247364.48,12612885.4,0.4961
300,2016/3/17,3096.81,3147.84,3077.57,3124.2,1216617.77,13660371.58,1.1058
300,2016/3/18,3136.22,3197.67,3130.1,3171.96,1973025.64,21001781.03,1.5287
300,2016/3/21,3203.29,3267.78,3198.36,3249.44,2332694.64,25683663.63,2.4425
300,2016/3/22,3231.62,3249.68,3218.73,3225.79,1610208.97,19421198.3,-0.7277
300,2016/3/23,3217.73,3242.25,3202.98,3236.09,1256792.86,15556707.46,0.3194
300,2016/3/24,3211.5,3221.91,3181.81,3181.85,1331311.22,16243603.64,-1.6761
300,2016/3/25,3176.81,3204.44,3174.32,3197.82,973953.3,11519560.44,0.5018
